lead_id,account_id,email,first_touch_channel,first_touch_session_id,utm_source,utm_medium,campaign,landing_page,lead_score,lead_date,is_mql,converted_to_opp_date
LEAD-001373,ACC-01064,contato1372@pimentadapaz.net.br,paid_search,SES-00079530,google,cpc,google_branded_2023,/lp/roi-calculator,31,2023-04-12,0,
LEAD-001374,ACC-01204,contato1373@damota.com.br,linkedin_ads,SES-00034689,linkedin,paid_social,lkd_awareness_2023,/lp/comparativo-erp,36,2023-04-12,0,
LEAD-001375,ACC-01921,contato1374@cavalcante.org.br,organic_search,SES-00104809,google,organic,,/lp/demo-gratis,56,2023-04-12,0,
LEAD-001376,ACC-00474,contato1375@piresrocha-m.net.br,meta_ads,SES-00074438,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,31,2023-04-12,0,
LEAD-001377,ACC-01329,contato1376@pimenta.com.br,paid_search,SES-00079712,google,cpc,pesquisa_concorrentes_q2_2023,/lp/roi-calculator,53,2023-04-12,0,
LEAD-001378,ACC-01069,contato1377@aragão.org.br,organic_search,SES-00085367,google,organic,(not set),/lp/demo-gratis,34,2023-04-13,0,
LEAD-001379,ACC-00002,contato1378@carvalhosous.com.br,paid_search,SES-00149092,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,26,2023-04-13,0,
LEAD-001380,ACC-00884,contato1379@rocha.org.br,paid_search,SES-00091038,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,43,2023-04-13,0,
LEAD-001381,ACC-01872,contato1380@montenegro.com.br,linkedin_ads,SES-00064027,linkedin,paid_social,linkedin_decisores_ti_2023,/lp/comparativo-erp,48,2023-04-13,0,
LEAD-001382,ACC-01458,contato1381@teixeira.com.br,meta_ads,SES-00036039,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,38,2023-04-13,0,
LEAD-001383,ACC-01514,contato1382@vargasltda..org.br,linkedin_ads,SES-00058686,linkedin,paid_social,linkedin_decisores_ti_2023,/lp/comparativo-erp,28,2023-04-13,0,
LEAD-001384,ACC-00263,contato1383@pereiraefilh.com.br,paid_search,SES-00058763,google,cpc,pesquisa_concorrentes_q2_2023,/lp/roi-calculator,56,2023-04-13,0,
LEAD-001385,ACC-00917,contato1384@gomes.org.br,meta_ads,SES-00038180,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,39,2023-04-13,0,
LEAD-001386,ACC-00294,contato1385@fogaça-ei.org.br,webinar_evento,SES-00086164,webinar,evento,bf-23,/lp/demo-gratis,32,2023-04-13,0,
LEAD-001387,ACC-01380,contato1386@mendonça.com.br,paid_search,SES-00140096,google,cpc,crm-b2b-keywords-2023,/lp/roi-calculator,40,2023-04-13,0,
LEAD-001388,ACC-01373,contato1387@machado.net.br,paid_search,SES-00002764,google,cpc,crm-b2b-keywords-2023,/lp/roi-calculator,51,2023-04-13,0,
LEAD-001389,ACC-00572,contato1388@sales.org.br,organic_search,SES-00035961,google,organic,(not set),/lp/demo-gratis,50,2023-04-13,0,
LEAD-001390,ACC-00273,contato1389@moura.com.br,paid_search,SES-00043625,google,cpc,crm-b2b-keywords-2023,/lp/roi-calculator,15,2023-04-13,0,
LEAD-001391,ACC-01831,contato1390@dacunhas/a.net.br,webinar_evento,SES-00083397,webinar,evento,campanha-natal-2023,/lp/demo-gratis,22,2023-04-13,0,
LEAD-001392,ACC-01897,contato1391@rezende.net.br,webinar_evento,SES-00091091,webinar,evento,evento_crm_gestores_q2,/lp/demo-gratis,62,2023-04-13,0,
LEAD-001393,ACC-01276,contato1392@brito-ei.org.br,webinar_evento,SES-00110519,webinar,evento,webinar_integracao_erp_2023,/lp/demo-gratis,31,2023-04-13,0,
LEAD-001394,ACC-01560,contato1393@daluz.net.br,organic_search,SES-00005899,google,organic,,/lp/demo-gratis,38,2023-04-13,0,
LEAD-001395,ACC-01751,contato1394@dasnevespach.com.br,meta_ads,SES-00024465,facebook,paid_social,ig_gestores_b2b_q2,/lp/trial-30-dias,38,2023-04-13,0,
LEAD-001396,ACC-00209,contato1395@marques.com.br,linkedin_ads,SES-00125493,linkedin,paid_social,linkedin_decisores_ti_2023,/lp/comparativo-erp,29,2023-04-13,0,
LEAD-001397,ACC-01341,contato1396@britodacosta.com.br,linkedin_ads,SES-00014897,linkedin,paid_social,linkedin_decisores_ti_2023,/lp/comparativo-erp,45,2023-04-13,0,
LEAD-001398,ACC-00243,contato1397@moura.net.br,organic_search,SES-00101969,google,organic,,/lp/demo-gratis,25,2023-04-13,0,
LEAD-001399,ACC-00440,contato1398@cavalcantipi.com.br,paid_search,SES-00107936,google,cpc,google_branded_2023,/lp/roi-calculator,35,2023-04-13,0,
LEAD-001400,ACC-00560,contato1399@moreiracaval.com.br,direct,SES-00094816,(direct),(none),(direct),/lp/comparativo-erp,53,2023-04-13,0,
LEAD-001401,ACC-01642,contato1400@ribeiroefilh.com.br,paid_search,SES-00072110,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,16,2023-04-13,0,
LEAD-001402,ACC-01590,contato1401@fogaça.com.br,linkedin_ads,SES-00085004,linkedin,paid_social,linkedin_prospeccao_q2_2023,/lp/comparativo-erp,29,2023-04-13,0,
LEAD-001403,ACC-00883,contato1402@lopes.com.br,meta_ads,SES-00046284,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,20,2023-04-13,0,
LEAD-001404,ACC-00918,contato1403@aparecidaefi.net.br,organic_search,SES-00037573,google,organic,(none),/lp/demo-gratis,37,2023-04-13,0,
LEAD-001405,ACC-00284,contato1404@caldeira.org.br,webinar_evento,SES-00115231,webinar,evento,campanha-natal-2023,/lp/demo-gratis,37,2023-04-14,0,
LEAD-001406,ACC-01583,contato1405@lopespires-m.com.br,paid_search,SES-00042338,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,18,2023-04-14,0,
LEAD-001407,ACC-00050,contato1406@dapaz.com.br,paid_search,SES-00023764,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,25,2023-04-14,0,
LEAD-001408,ACC-01497,contato1407@pinto.net.br,organic_search,SES-00146164,google,organic,,/lp/demo-gratis,37,2023-04-14,0,
LEAD-001409,ACC-00553,contato1408@machadofreit.com.br,linkedin_ads,SES-00068273,linkedin,paid_social,linkedin_decisores_ti_2023,/lp/comparativo-erp,25,2023-04-14,0,
LEAD-001410,ACC-01691,contato1409@rocha.net.br,linkedin_ads,SES-00118700,linkedin,paid_social,linkedin_prospecao_q2_2023,/lp/comparativo-erp,31,2023-04-14,0,
LEAD-001411,ACC-00559,contato1410@almeidaltda..net.br,organic_search,SES-00118710,google,organic,(none),/lp/demo-gratis,27,2023-04-14,0,
LEAD-001412,ACC-00232,contato1411@pimenta.com.br,paid_search,SES-00036712,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,38,2023-04-14,0,
LEAD-001413,ACC-00996,contato1412@novaislopes-.net.br,organic_search,SES-00050180,google,organic,,/lp/demo-gratis,43,2023-04-14,0,
LEAD-001414,ACC-00677,contato1413@leãocostaefi.net.br,paid_search,SES-00109088,google,cpc,pesquisa_concorrentes_q2_2023,/lp/roi-calculator,20,2023-04-14,0,
LEAD-001415,ACC-01262,contato1414@cardoso-ei.com.br,paid_search,SES-00138350,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,37,2023-04-14,0,
LEAD-001416,ACC-01159,contato1415@dapaz.net.br,meta_ads,SES-00088440,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,35,2023-04-14,0,
LEAD-001417,ACC-00224,contato1416@marquesltda..org.br,organic_search,SES-00057172,google,organic,(none),/lp/demo-gratis,27,2023-04-14,0,
LEAD-001418,ACC-01851,contato1417@dacunhabrito.com.br,email_marketing,SES-00069639,email,email,email_reengajamento_q2_2023,/webinar/integracao-erp-ao-vivo,43,2023-04-14,0,
LEAD-001419,ACC-01638,contato1418@carvalholima.net.br,webinar_evento,SES-00125885,webinar,evento,bf-23,/lp/demo-gratis,37,2023-04-14,0,
LEAD-001420,ACC-01145,contato1419@dacruz-ei.org.br,meta_ads,SES-00084923,facebook,paid_social,ig_gestores_b2b_q2,/lp/trial-30-dias,50,2023-04-14,0,
LEAD-001421,ACC-00173,contato1420@sales.com.br,meta_ads,SES-00081136,facebook,paid_social,ig_gestores_b2b_q2,/lp/trial-30-dias,45,2023-04-14,0,
LEAD-001422,ACC-01678,contato1421@borges.com.br,organic_search,SES-00012431,google,organic,(not set),/lp/demo-gratis,34,2023-04-14,0,
LEAD-001423,ACC-00789,contato1422@marques.net.br,direct,SES-00094322,(direct),(none),(direct),/lp/comparativo-erp,62,2023-04-14,0,
LEAD-001424,ACC-01870,contato1423@damataviana-.org.br,organic_search,SES-00005212,google,organic,(none),/lp/demo-gratis,17,2023-04-15,0,
LEAD-001425,ACC-01716,contato1424@rocha.com.br,organic_search,SES-00038856,google,organic,(not set),/lp/demo-gratis,38,2023-04-15,0,
LEAD-001426,ACC-01513,contato1425@monteiro.com.br,paid_search,SES-00085646,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,38,2023-04-15,0,
LEAD-001427,ACC-01000,contato1426@araújocunhal.com.br,organic_search,SES-00140002,google,organic,,/lp/demo-gratis,51,2023-04-15,0,
LEAD-001428,ACC-00523,contato1427@barrosltda..com.br,organic_search,SES-00133818,google,organic,(none),/lp/demo-gratis,43,2023-04-16,0,
LEAD-001429,ACC-00768,contato1428@gomes.com.br,linkedin_ads,SES-00077225,linkedin,paid_social,linkedin_prospecao_q2_2023,/lp/comparativo-erp,32,2023-04-16,0,
LEAD-001430,ACC-00139,contato1429@borgesltda..com.br,organic_search,SES-00126613,google,organic,(none),/lp/demo-gratis,53,2023-04-16,0,
LEAD-001431,ACC-01297,contato1430@damata.com.br,meta_ads,SES-00065762,facebook,paid_social,ig_gestores_b2b_q2,/lp/trial-30-dias,29,2023-04-16,0,
LEAD-001432,ACC-00055,contato1431@pachecopeixo.org.br,email_marketing,SES-00080507,email,email,newsletter_mensal_04_2023,/webinar/integracao-erp-ao-vivo,28,2023-04-17,0,
LEAD-001433,ACC-00631,contato1432@dasnevesefil.com.br,linkedin_ads,SES-00076269,linkedin,paid_social,linkedin_prospeccao_q2_2023,/lp/comparativo-erp,58,2023-04-17,0,
LEAD-001434,ACC-01267,contato1433@peixotocassi.com.br,direct,SES-00138188,(direct),(none),,/lp/comparativo-erp,43,2023-04-17,0,
LEAD-001435,ACC-00126,contato1434@vieira-ei.org.br,organic_search,SES-00107044,google,organic,(not set),/lp/demo-gratis,52,2023-04-17,0,
LEAD-001436,ACC-00535,contato1435@silveirapire.com.br,meta_ads,SES-00040919,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,23,2023-04-17,0,
LEAD-001437,ACC-01755,contato1436@fernandess.a.com.br,organic_search,SES-00100140,google,organic,,/lp/demo-gratis,50,2023-04-17,0,
LEAD-001438,ACC-00724,contato1437@damatanuness.com.br,meta_ads,SES-00127353,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,55,2023-04-17,0,
LEAD-001439,ACC-00630,contato1438@camargo.org.br,organic_search,SES-00104514,google,organic,,/lp/demo-gratis,46,2023-04-17,0,
LEAD-001440,ACC-01212,contato1439@pimenta.com.br,organic_search,SES-00016545,google,organic,(none),/lp/demo-gratis,33,2023-04-17,0,
LEAD-001441,ACC-00829,contato1440@fonseca.com.br,paid_search,SES-00034905,google,cpc,pesquisa_concorrentes_q2_2023,/lp/roi-calculator,32,2023-04-17,0,
LEAD-001442,ACC-01285,contato1441@garciaribeir.net.br,meta_ads,SES-00102954,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,23,2023-04-17,0,
LEAD-001443,ACC-01674,contato1442@leão-me.com.br,paid_search,SES-00041294,google,cpc,google_branded_2023,/lp/roi-calculator,46,2023-04-17,0,
LEAD-001444,ACC-01577,contato1443@almeidas.a..com.br,webinar_evento,SES-00128455,webinar,evento,webinar_integracao_erp_2023,/lp/demo-gratis,50,2023-04-17,0,
LEAD-001445,ACC-01526,contato1444@darosacostel.com.br,email_marketing,SES-00149316,email,email,campanha_email_04-2023,/webinar/integracao-erp-ao-vivo,35,2023-04-17,0,
LEAD-001446,ACC-00681,contato1445@alvesvasconc.com.br,organic_search,SES-00003237,google,organic,,/lp/demo-gratis,45,2023-04-17,0,
LEAD-001447,ACC-00166,contato1446@pereira.com.br,direct,SES-00045457,(direct),(none),(direct),/lp/comparativo-erp,28,2023-04-17,0,
LEAD-001448,ACC-00856,contato1447@garcia-me.com.br,linkedin_ads,SES-00130332,linkedin,paid_social,linkedin_gestores_2023,/lp/comparativo-erp,23,2023-04-17,0,
LEAD-001449,ACC-01504,contato1448@dacunharodri.com.br,paid_search,SES-00147620,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,19,2023-04-17,0,
LEAD-001450,ACC-01955,contato1449@sales.com.br,email_marketing,SES-00088664,email,email,email_reengajamento_q2_2023,/webinar/integracao-erp-ao-vivo,39,2023-04-17,0,
LEAD-001451,ACC-01157,contato1450@nunes.org.br,direct,SES-00035240,(direct),(none),(direct),/lp/comparativo-erp,45,2023-04-17,0,
LEAD-001452,ACC-01000,contato1451@araújocunhal.com.br,organic_search,SES-00083933,google,organic,,/lp/demo-gratis,32,2023-04-17,0,
LEAD-001453,ACC-00773,contato1452@câmaraltda..com.br,paid_search,SES-00017726,google,cpc,crm-b2b-keywords-2023,/lp/roi-calculator,42,2023-04-17,0,
LEAD-001454,ACC-01886,contato1453@dacruzmendes.net.br,meta_ads,SES-00087979,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,42,2023-04-17,0,
LEAD-001455,ACC-00921,contato1454@moreiraltda..com.br,meta_ads,SES-00096341,facebook,paid_social,ig_gestores_b2b_q2,/lp/trial-30-dias,31,2023-04-17,0,
LEAD-001456,ACC-00035,contato1455@macedo.com.br,organic_search,SES-00038477,google,organic,(not set),/lp/demo-gratis,32,2023-04-17,0,
LEAD-001457,ACC-01891,contato1456@montenegro.com.br,organic_search,SES-00018129,google,organic,,/lp/demo-gratis,46,2023-04-18,0,
LEAD-001458,ACC-00957,contato1457@borgess.a..com.br,organic_search,SES-00081081,google,organic,(none),/lp/demo-gratis,44,2023-04-18,0,
LEAD-001459,ACC-00971,contato1458@fernandes.com.br,meta_ads,SES-00021441,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,39,2023-04-18,0,
LEAD-001460,ACC-00727,contato1459@nascimento.net.br,email_marketing,SES-00108855,email,email,campanha_email_04-2023,/webinar/integracao-erp-ao-vivo,50,2023-04-18,0,
LEAD-001461,ACC-01376,contato1460@monteirocass.com.br,organic_search,SES-00016908,google,organic,,/lp/demo-gratis,47,2023-04-18,0,
LEAD-001462,ACC-00883,contato1461@lopes.com.br,linkedin_ads,SES-00012006,linkedin,paid_social,linkedin_decisores_ti_2023,/lp/comparativo-erp,23,2023-04-18,0,
LEAD-001463,ACC-01773,contato1462@nascimentoda.com.br,organic_search,SES-00025321,google,organic,(none),/lp/demo-gratis,31,2023-04-18,0,
LEAD-001464,ACC-01291,contato1463@macedoazeved.com.br,meta_ads,SES-00124410,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,27,2023-04-18,0,
LEAD-001465,ACC-01047,contato1464@dacunha-me.com.br,meta_ads,SES-00020279,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,29,2023-04-18,0,
LEAD-001466,ACC-01324,contato1465@almeidamendo.org.br,paid_search,SES-00103272,google,cpc,google_branded_2023,/lp/roi-calculator,40,2023-04-18,0,
LEAD-001467,ACC-01164,contato1466@dacruz-ei.com.br,direct,SES-00057479,(direct),(none),(direct),/lp/comparativo-erp,24,2023-04-18,0,
LEAD-001468,ACC-01949,contato1467@sousarezende.com.br,paid_search,SES-00053060,google,cpc,pesquisa_concorrentes_q2_2023,/lp/roi-calculator,24,2023-04-18,0,
LEAD-001469,ACC-00162,contato1468@peixoto.net.br,organic_search,SES-00044318,google,organic,(not set),/lp/demo-gratis,41,2023-04-18,0,
LEAD-001470,ACC-00772,contato1469@sousadaluzef.com.br,organic_search,SES-00083581,google,organic,,/lp/demo-gratis,44,2023-04-18,0,
LEAD-001471,ACC-01536,contato1470@daluzcavalca.com.br,meta_ads,SES-00003860,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,46,2023-04-19,0,
LEAD-001472,ACC-01354,contato1471@meloefilhos.com.br,meta_ads,SES-00012435,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,31,2023-04-19,0,
LEAD-001473,ACC-01594,contato1472@sá.net.br,organic_search,SES-00016275,google,organic,(not set),/lp/demo-gratis,42,2023-04-19,0,
LEAD-001474,ACC-01710,contato1473@sá.com.br,paid_search,SES-00017477,google,cpc,crm-b2b-keywords-2023,/lp/roi-calculator,53,2023-04-19,0,
LEAD-001475,ACC-00335,contato1474@gomes-me.com.br,linkedin_ads,SES-00042561,linkedin,paid_social,linkedin_prospeccao_q2_2023,/lp/comparativo-erp,13,2023-04-19,0,
LEAD-001476,ACC-00049,contato1475@abreu.com.br,organic_search,SES-00110303,google,organic,(not set),/lp/demo-gratis,31,2023-04-19,0,
LEAD-001477,ACC-01438,contato1476@darosaefilho.net.br,webinar_evento,SES-00147016,webinar,evento,evento_crm_gestores_q2,/lp/demo-gratis,30,2023-04-19,0,
LEAD-001478,ACC-01512,contato1477@dacostacamar.com.br,organic_search,SES-00069329,google,organic,(none),/lp/demo-gratis,30,2023-04-19,0,
LEAD-001479,ACC-00592,contato1478@mendonça.com.br,paid_search,SES-00079752,google,cpc,pesquisa_concorrentes_q2_2023,/lp/roi-calculator,22,2023-04-19,0,
LEAD-001480,ACC-01201,contato1479@rodrigues-ei.com.br,organic_search,SES-00117040,google,organic,(none),/lp/demo-gratis,31,2023-04-19,0,
LEAD-001481,ACC-00759,contato1480@ferreira.com.br,email_marketing,SES-00091189,email,email,email_nurture_leads_2023,/webinar/integracao-erp-ao-vivo,20,2023-04-19,0,
LEAD-001482,ACC-01414,contato1481@campos.net.br,organic_search,SES-00044497,google,organic,(none),/lp/demo-gratis,30,2023-04-19,0,
LEAD-001483,ACC-01595,contato1482@fernandes.com.br,organic_search,SES-00148134,google,organic,(none),/lp/demo-gratis,32,2023-04-19,0,
LEAD-001484,ACC-01200,contato1483@gomes.org.br,organic_search,SES-00014446,google,organic,(none),/lp/demo-gratis,49,2023-04-19,0,
LEAD-001485,ACC-00475,contato1484@ramos.com.br,webinar_evento,SES-00100761,webinar,evento,black_friday_2023,/lp/demo-gratis,40,2023-04-19,0,
LEAD-001486,ACC-01400,contato1485@riosltda..com.br,organic_search,SES-00089853,google,organic,(not set),/lp/demo-gratis,47,2023-04-19,0,
LEAD-001487,ACC-01574,contato1486@cunhaaragãoe.com.br,organic_search,SES-00052546,google,organic,,/lp/demo-gratis,35,2023-04-19,0,
LEAD-001488,ACC-01642,contato1487@ribeiroefilh.com.br,organic_search,SES-00136621,google,organic,,/lp/demo-gratis,35,2023-04-19,0,
LEAD-001489,ACC-01284,contato1488@peixotoporto.com.br,paid_search,SES-00018356,google,cpc,google_branded_2023,/lp/roi-calculator,42,2023-04-19,0,
LEAD-001490,ACC-01328,contato1489@cavalcantipi.org.br,meta_ads,SES-00058223,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,35,2023-04-19,0,
LEAD-001491,ACC-00652,contato1490@caldeira.com.br,webinar_evento,SES-00057326,webinar,evento,evento_crm_gestores_q2,/lp/demo-gratis,38,2023-04-20,0,
LEAD-001492,ACC-01555,contato1491@pachecos.a..com.br,organic_search,SES-00039567,google,organic,,/lp/demo-gratis,33,2023-04-20,0,
LEAD-001493,ACC-00522,contato1492@barros.com.br,organic_search,SES-00099362,google,organic,(not set),/lp/demo-gratis,35,2023-04-20,0,
LEAD-001494,ACC-01059,contato1493@azevedomoura.com.br,paid_search,SES-00032255,google,cpc,crm-b2b-keywords-2023,/lp/roi-calculator,44,2023-04-20,0,
LEAD-001495,ACC-01583,contato1494@lopespires-m.com.br,organic_search,SES-00010451,google,organic,,/lp/demo-gratis,37,2023-04-20,0,
LEAD-001496,ACC-00669,contato1495@barbosa.net.br,meta_ads,SES-00115744,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,37,2023-04-20,0,
LEAD-001497,ACC-01114,contato1496@novaes.com.br,meta_ads,SES-00095456,facebook,paid_social,ig_gestores_b2b_q2,/lp/trial-30-dias,33,2023-04-20,0,
LEAD-001498,ACC-00869,contato1497@darocha.org.br,organic_search,SES-00068903,google,organic,(none),/lp/demo-gratis,26,2023-04-20,0,
LEAD-001499,ACC-01417,contato1498@nunes.com.br,linkedin_ads,SES-00045249,linkedin,paid_social,linkedin_decisores_ti_2023,/lp/comparativo-erp,43,2023-04-20,0,
LEAD-001500,ACC-00532,contato1499@damatadarosa.net.br,linkedin_ads,SES-00143099,linkedin,paid_social,lkd_awareness_2023,/lp/comparativo-erp,49,2023-04-20,0,
LEAD-001501,ACC-00931,contato1500@moreiraguerr.com.br,paid_search,SES-00012799,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,50,2023-04-20,0,
LEAD-001502,ACC-00519,contato1501@vasconcelos.com.br,meta_ads,SES-00146470,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,44,2023-04-20,0,
LEAD-001503,ACC-00807,contato1502@fonseca.org.br,linkedin_ads,SES-00049435,linkedin,paid_social,linkedin_gestores_2023,/lp/comparativo-erp,40,2023-04-20,0,
LEAD-001504,ACC-00803,contato1503@camargo-ei.com.br,linkedin_ads,SES-00002942,linkedin,paid_social,linkedin_prospecao_q2_2023,/lp/comparativo-erp,24,2023-04-20,0,
LEAD-001505,ACC-01388,contato1504@riosltda..org.br,meta_ads,SES-00061526,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,39,2023-04-20,0,
LEAD-001506,ACC-01275,contato1505@rocha.com.br,webinar_evento,SES-00025825,webinar,evento,evento_crm_gestores_q2,/lp/demo-gratis,34,2023-04-20,0,
LEAD-001507,ACC-01034,contato1506@camargo.net.br,linkedin_ads,SES-00128246,linkedin,paid_social,linkedin_prospeccao_q2_2023,/lp/comparativo-erp,43,2023-04-20,0,
LEAD-001508,ACC-01219,contato1507@mendes.org.br,linkedin_ads,SES-00005331,linkedin,paid_social,linkedin_prospecao_q2_2023,/lp/comparativo-erp,37,2023-04-20,0,
LEAD-001509,ACC-01666,contato1508@saless.a..net.br,organic_search,SES-00084294,google,organic,(none),/lp/demo-gratis,52,2023-04-20,0,
LEAD-001510,ACC-01920,contato1509@cardoso-me.com.br,paid_search,SES-00030812,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,35,2023-04-20,0,
LEAD-001511,ACC-01308,contato1510@silveira-ei.com.br,meta_ads,SES-00096702,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,24,2023-04-20,0,
LEAD-001512,ACC-01965,contato1511@cardoso-ei.com.br,organic_search,SES-00062937,google,organic,,/lp/demo-gratis,43,2023-04-20,0,
